NAID,OCR text,Human text,CER
28973982,"
03202
7 nov 57
ATIC
Artina ny
3
3
7 Nov 57 07 35
Nov 7 07 28 57
WPC076 YDD059 WYCO52 WDDO72DNA021DNFO02
4-4X2a
RR RJEDDN RJEDWP RJEPHQ
other
H
DE RJWFDN 2F
R 070435Z
FM COMDR 685TH ACWRON
TO RJEDDN/COMDR ADC ENT
RJWFDN/COMDR 34TH ADD
RJEDWP/COMDR AIR TECHNICAL INTELLIGENCE CEN
RJEPHQ/DIR OF INTELLIGENCE HQ USAF
BT
UNCLAS FROM OPS 800 UFOB IN ACCORDANCE WITH AFB 200-2, 12
AUG 1954, AND ADCR 200-7, 29 JAN 1955, THE FOLLOWING IS SUBMITTED.
(1) (A) ROUND LIKE A BALL
(B) AIRCRAFT -SIZE
(C) BRIGHT RED
(D) ONE (1)
(E) N/A
(F) NEGATIVE
(G) NEGATIVE
PAGE TWO RJWFDN 2F
(H) NEGATIVE","6: 7/0320z 7 Nov 57 1
ATIC Artena NY 2 4E4
7 Nov 57 07 35 Nov 7 07 28 ‘57 3 13
WPCO76 YDDO59 WYCO52 WDDO72DNA021DNF002 4-4X2a
RR RJEDDN RJEDWP RJEPHQ ǂillegibleǂ
DE RJWFDN 2F other
R 070435Z
FM COMDR 685th ACWRON
TO RJEDDN/COMDR ADC ENT
RJWFDN/COMDR 34TH ADD
RJEDWP/COMDR AIR TECHNICAL INTELLIGENCE CEN
RJEPHQ/DIR OF INTELLIGENCE HQ USAF
BT
UNCLAS FROM OPS 800 UFOB IN ACCORDANCE WITH AFB 200-2, 12
AUG 1954, AND ADCR 200-7, 29 JAN 1955, THE FOLLOWING IS SUBMITTED.
(1) (A) ROUND LIKE A BALL
(B) AIRCRAFT - SIZE
(C) BRIGHT RED
(D) ONE (1)
(E) N/A
(F) NEGATIVE
(G) NEGATIVE

PAGE TWO RJWFDN 2F
(H) NEGATIVE",0.07094594594594594
28932295,"
POSTING THE GUARD
Those Discs Again
Lt. George Gorman of the 173th
Ftr. Sq. at Fargo, N. D., won't for-
get the night of 1 Oct. That was
the night he flew into a story that
hit the front pages of newspapers
all over the country and brought
back last year's tales of flying dises.
Gorman took off into a clear night
and flew two hours with little more
to do than watch the northern
lights play tag. But when he
brought his F-51 back over Fargo,
GUARD
to his left and below he saw a
strange light. And here is Lieu-
tenant Gorman's own story:
""At first it seemed like just an-
-Ray Matjasic, Cleveland Plain Dealer
other running light on an airplane.
Ohio has had some nasty floods in its time, and the 112th Engr. (C) an. is getting itself
ready for duty when the next comes along. Personnal volunteered for additional training
But it wasn't. For when seen over
in use of DUKWs, over and above the time they spend in complying with their NGTP,
the lights of the town it had no
and here's one crew cruising on Lake Erie.
wings. It was just a light. It seemed
to be about eight inches in diameter.
turn to the left. It was flying at
Lieutenant Gorman said he re-
""I watched it for a time, then
about 4,500 feet and, as I ap-
sisted an impulse then and there
followed as it circled over the town
proached, the light blinked on and
to go home and count fingers and
to make sure it wasn't just another
off several times, then brightened
toes. ""It is hard,' he said, ""to be-
airplane. Then I called the tower.
and picked up speed.
lieve your own eyes when some-
""According to them, there were
The Mustang was wide open but
thing with no wings walks off and
no other ships reported in the area
the light pulled away, keeping in
leaves you standing still.""
--just mine and a cub. I asked them
a tight left turn. ""It turned twice
The tower had seen the light, too,
to check National Guard operations
around me as I made a single cir-
and was checking it through binoc-
and their report was the same.
cle,"" the lieutenant reported. ""It
ulars. The glasses showed the
""I reported the position of the
must have been pushing 600 miles
fighter pilot making a head-on shot
object and went after it in a diving
an hour.""
at the light. The rate of closure
was terrific.
The lieutenant said he ""ducked
as the object passed over and made
a climbing turn to the left. I
pulled around again, trying to cut
it off. No luck.
""We went through another head-
on pass with the object taking the
initiative. At 7.000 feet we both
puiled up but the object did the
better job. It climbed to 17,000
feet. I pulled up so quickly the
F-51 hit a high speed stall but got
to 14,000 anyway. I leveled out but
didn't try to get above that point.
No oxygen.'
Then the light came back to Lieu-
tenant Gorman's altitude. He turned,
dropping to 11,000 feet. where the
light made n quick turn and tried
another head-on pass. Then, in a
final burst of speed. it went straight
up and out of sight.
Said the lieutenant. `'I don't mind
parting. I split-S'd out
CONGRESSMAN JOSEPH MARTIN JR. center, Speaker of the
air
control intercept field telephone conducted at Camp
this
Mass. by the Fighter Wing Air National Guard structurely during
weer
the operation to Some Martic. Also
Wigglasworth extrama right who was among the important Federal Oficials
who conducted a four of inspection of the Officers and Men at the Camp.
to
25
THE NATIONA GUARDSMAN","POSTING THE GUARD  
Those Discs Again  
Lt. George Gorman of the 173rd Ftr. Sq. at Fargo, N. D., won't for-get the night of 1 Oct. That was the night he flew into a story that hit the front pages of newspapers all over the country and brought back last year's tales of flying discs. Gorman took off into a clear night and flew two hours with little more to do than watch the northern lights play tag. But when he brought his F-51 back over Fargo, to his left and below he saw a strange light. And here is Lieu-tenant Gorman's own story:  
""At first it seemed like just an-other running light on an airplane. But it wasn't. For when seen over the lights of the town it had no wings. It was just a light. It seemed to be about eight inches in diameter. I watched it for a time, then followed as it circled over the town to make sure it wasn't just another airplane. Then I called the tower.  
""According to them, there were no other ships reported in the area - just mine and a cub. I asked them to check National Guard operations and their report was the same.
“I reported the position of the object and went after it in a diving

ǂimageǂ
CONGRESSMAN JOSEPH MARTIN, JR. center, Speaker of the House listens to an air control Intercept mission on a field telephone conducted at Camp Edwards.  Fairmouth ǂillegibleǂ Fighter Wing Mass. ǂillegibleǂ  Wigglesworth extreme right who was among the important Federal and State Officials who conducted a tour of inspection of the Officers and Men at the Camp.

ǂimageǂ
Ohio has had some nasty floods in its time, and the 112th Engr.  ( C) bn. Is getting itself ready for duty when the next comes along.  Personnel volunteered for additional training in use of DUKWs, over and above the time they spend in compying with their NGTP, and here’s one crew cruising on Lake Erie.


turn to the left. It was flying at about 4,500 feet and, as I ap-proached, the light blinked on and off several times, then brightened and picked up speed.”  The Mustang was wide open but the light pulled away, keeping in a tight left turn.  “It turned twice around me as I made a single cir-cle,” the lieutenant reported.  “It must have been pushing 600 miles an hour.”

Lieutenant Gorman said he re-sisted an impulse then and there to go home and count fingers and toes.  “It is hard,” he said, “to be-lieve your own eyes when some-thing with no wings walks off and leaves you standing still.”

The tower had seen the light, too, and was checking it through binoc-ulars.  The glasses showed the fighter pilot making a head-on shot at the light.  The rate of closure was terrific.

The lieutenant said he “ducked as the object passed over and made a climbing turn to the left.  I pulled around again, trying to cut it off.  No luck.
“We went through another head-on pass with the object tkaing the initiative.  At 7,000 feet we both pulled up but the object did the better job.  It climbed to 17,000 feet.  I pulled up so quickly the F-51 hit a high speed stall but got to 14,000 anyway.  I leveled out but didn’t try to get above that point.  No oxygen.”

Then the light came back to Lieu-tenant Gorman’s altitude.  He turned, dropping to 11,000 feet, where the light made a quick turn and tried another head-on pass.  Then, in a final burst of speed, it went straight up and out of sight.

Said the lieutenant, “I don’t mind the abrupt parting.  I split-S’d out and went home.”

What makes this story so differ-ent  from earlier reports of flying discs ǂillegibleǂ testimony of ǂillegibleǂ Jennings and J. Z. Johnson Bosh made statements to 

THE NATIONAL GUARDSMAN",0.48519689565967233
28997081,"
Page 3
16. Tell in a few words the following things about the object.
a. Sound
b. Color
17. Draw a picture that will show the shape of the object or objects. Label.and include in your sketch any details
of the object that you saw such as wings, protrusions, etc., and especially exhaust trails or vapor trails.
Place an arrow beside the drawing to show the direction the object was moying.
18. The adges of the object: were:
(Circle One): a. Fuzzy or blurred
e. Other
b. Like a bright star
c. Sharply outlined
d. Don't remember
19. IF there was MORE THAN ONE object, then how many were there?
Draw a picture of how they were arranged, and put an arrow to show the direction that they were travaling.","Page 3  
16. Tell in a few words the following things about the object.  
a. Sound  
b. Color  
17. Draw a picture that will show the shape of the object or objects. Label and include in your sketch any details of the object that you saw such as wings, protrusions, etc., and especially exhaust trails or vapor trails. Place an arrow beside the drawing to show the direction the object was moving.  
ǂimageǂ
18. The edges of the object were:  
(Circle One): a. Fuzzy or blurred  
b. Like a bright star  
c. Sharply outlined  
d. Don't remember  
e. Other ǂillegibleǂ 
19. IF there was MORE THAN ONE object, then how many were there? ǂillegibleǂ
Draw a picture of how they were arranged, and put an arrow to show the direction that they were traveling.
ǂillegibleǂ",0.032904148783977114
28984028,"
656T. 7smBny","August 1959 Coeburn, Virginia

ǂimageǂ",0.896551724137931
28984612,"
DEPARTMENT OF THE AIR FORCE
21 SES 59
STAFF MESSAGE DIVISIO
INCLASSIRIED MESSAGE
I N C 0 M I N G
AF IN : 54036 (24 Sep 59) B/A/ncm
for
3
ACTION : CIN
INFO : OOP SAFS
,
DE RJAOKH 40
P 240630Z ZEX ZNJ
FM FIW 51/NAHA AB OKI
TO RJWFAL/ADC-E T AFB COLO
RJEDSO/ATIC WPAFB OHIO
RJEZHO/ACS I HOUSAF WASH DC
RJEZHO/OIS HOUSAF WASH DC
RJHPKM/PACAF HICKAM AFB TH
INFO RJAOKC/ADIV OEQE KADENA AB OKI
RJAPAA/AF: 5 FUCHU AS JAP
BT
UNCLAS/E Fir T 0/51WIC 51-9-51. SUBJ IS UFO REPORT. DATA REQD BY AFR
200-2 FOLLOWS: ITEM ALPHA: DESCRIPTION:, (1) ROUND (2) PEA SIZE-AT
ARM'S LENGTHC3 WHITE TO BURNING RED (4) ONE (5) NONE (6) BRIGHT
FLASH WITH FLAMING TAIL; (7) TRAIL SIMILAR TO ONE FOLLOWING A
METEOR; (8) NONE; (9) BALL OF FIRE; THERE WAS LIGHTNING IN AREA
PRIOR TO AND FOLLOWING THE INITIAL SIGHTING, ITEM BRAVO: DESCRIPTION
OF COURSE OF OBJECT: >FLASH OF LIGHT SEEN BY OBSERVERS. (2)
070 DEGREES AZIMUTH; ABOVE 40M FEET ALT. (3) AZIMUTH THE SAME AS ITEM
BRAVO(2), OBJECT SEEM TO BURST APART AND THEN DISAPPEARED FROM
SIGHT AS A METEOR WOULD AFTER HITTING THE EARTH'S ATMOSPHERE; (4)","DEPARTMENT OF THE AIR FORCE  
21 SEP 59  
STAFF MESSAGE DIVISION  
UNCLASSIFIED MESSAGE  
INCOMING  
AF IN: 54036 (24 Sep 59) B/A/ncm  3
  
ACTION: CIN  
INFO: OOP, SAFS  
DE RJAOKH 40  
P 240630Z ZEX ZNJ  
FM FIW 51 NAHA AB OKI  
TO RJWFAL/ADC E T AFB COLO  
RJEDSQ/ATIC WPAFB OHIO  
RJEZHQ/ACS I HQUSAF WASH DC  
RJEZHQ/O1S HQUSAF WASH DC  
RJHPKM/PACAF HICKAM AFB TH  
INFO RJAOKC/ADIV OEQE KADENA AB OKI  
RJAPAA/AF 5 FUCHU AS JAP  
BT  
UNCLAS/E F T 0/51WIC 51-9-51. SUBJ IS UFO REPORT. DATA REQD BY AFR 200-2 FOLLOWS: ITEM ALPHA: DESCRIPTION:, (1) ROUND (2) PEA SIZE-AT ARM'S LENGTH(3) WHITE TO BURNING RED (4) ONE (5) NONE (6) BRIGHT FLASH WITH FLAMING TAIL; (7) TRAIL SIMILAR TO ONE FOLLOWING A METEOR; (8) NONE; (9) BALL OF FIRE; THERE WAS LIGHTNING IN AREA PRIOR TO AND FOLLOWING THE INITIAL SIGHTING. ITEM BRAVO: DESCRIPTION OF COURSE OF OBJECT: (1) FLASH OF LIGHT SEEN BY OBSERVERS. (2) 070 DEGREES AZIMUTH; ABOVE 40M FEET ALT. (3) AZIMUTH THE SAME AS ITEM BRAVO (2), OBJECT SEEMED TO BURST APART AND THEN DISAPPEARED FROM SIGHT AS A METEOR WOULD AFTER HITTING THE EARTH'S ATMOSPHERE;(4)",0.041121495327102804
28933052,"
UNCLASSIFIED
in 1944 was heard by two men. An aerial and ground search conducted in
the vicinity of Lamesa, Texas, for physical evidence was negative. A
report from a ten year old boy in Amherst, Texas, reporting a sound ac-
companient with the aerial phenomena, was obtained.
DETAILS:
1. A telephone call from Mr. CHARLES NAFFZIGER, Administrative
Supervisor, DO #17, Kirtland AFB, Kirtland Field, New Mexico, on the
morning of 31 January 1949, instructed this office to ascertain the azi-
muth, elevation, and direction of a peculiar light observed near Walker
AFB at 1755 hours, 30 January 1949, by Sgt EDWARD P. McCRARY.
2. This is a joint report of Special Agents JACK B. WILLIAMS,
LEWIS s. RICKETT, and the writer.
AT ROSWELL, NEW MEXICO
3. The Municipal Airport, Sheriffis Office, and Police Depart-
ment of Roswell, New Mexico, were contacted on 31 January 1949 and ad-
vised that no report had been received in their agencies of an asrial
phenomena the preceding day. The Continental, Pioneer, and Charter
Service Air Lines stated on this date that no flares had been utilized
by any of their personnel in or near Roswell.
AT WALKER AFB, ROSWELL, NEW MEXICO
4. Sgt RAYMOND D. PLATT, AF 12252077 (MOS766) ; Sgt EDWARD P.
McCRARY, AF 18141615 (MOS 552) S Sgt DONALD J. McKENNA, AF 1921/4055
(MOS 561) ; Cpl WILLIAM J. BRYANT AF 11268902 (MOS 552) ; and Pvt ROGER
M. JOHNSON, AF 31271834 (MOS 552 all of 1900-4 AACS Detachment, Walker
AFB, Sgt DANIEL SULLIVAN, AF 11108867 (MOS 213) ; and JAN MODIT, Special
Agent of Office of Special Investigations, Walker AFB, Roswell, New Max-
ico, were interviewed on 31 January 1949 and the following facts obtained:
On 30 January 1949 at 1755 hours, a blus-green light resembling a flare
0
was observed travelling on a horizontal line. This light came out of the
North headed South at an estimated altitude of 2,000 feet, moving slowly,
and disappeared in the vicinity of SE Walker Air Force Base. To soms
observers, this phenomena disappeared in its entirety while other state-
ments mentioned a disappearance as a disintegration into a shower of
smaller lighted fragments such as a shower of sparks. The only sound
accompanying this object was heard by Sgt McCRARY, who described it as
a high pitched whining noise similar to that of a blowtorch. All of
these observers sighted this light from a position West of it while
facing East.
5. Obtaining the services of an engineer's transit, the follow-
ing information was secured by making a reading from points of observa-
tion:
First observed at 52° (magnetic.
Last coserved at 3730 magnetic.
Elevation of 22°.
-2- UNCLASSIFLED
246","UNCLASSIFIED  
In 1944,  was heard by two men. An aerial and ground search conducted in the vicinity of Lamesa, Texas, for physical evidence was negative. A report from a ten-year-old boy in Amherst, Texas, reported a sound accompanied by the aerial phenomena, was obtained.  

DETAILS:  
1. A telephone call from Mr. CHARLES NAFFZIGER, Administrative Supervisor, DO #17, Kirtland AFB, Kirtland Field, New Mexico, on the morning of 31 January 1949, instructed this office to ascertain the azimuth, elevation, and direction of a peculiar light observed near Walker AFB at 1755 hours, 30 January 1949, by Sgt EDWARD P. McCRARY.  
2. This is a joint report of Special Agents JACK B. WILLIAMS, LEWIS S. RICKETT, and the writer.  

AT ROSWELL, NEW MEXICO  
3. The Municipal Airport, Sheriff's Office, and Police Depart-ment of Roswell, New Mexico, were contacted on 31 January 1949 and advised that no report had been received in their agencies of an aerial phenomena the preceding day. The Continental, Pioneer, and Charter Service Air Lines stated on this date that no flares had been utilized by any of their personnel in or near Roswell.  

AT WALKER AFB, ROSWELL, NEW MEXICO  
4. Sgt RAYMOND D. PLATT, AF 12254077 (MOS766); Sgt EDWARD P. McCRARY, AF 18141615 (MOS 552); S Sgt DONALD J. McKENNA, AF 19244055 (MOS 561); Cpl WILLIAM J. BRYANT, AF 14268902 (MOS 552); and Pvt ROGER M. JOHNSON, AF 31271831 (MOS 552), all of 1900-4 AACS Detachment, Walker AFB, Sgt DANIEL SULLIVAN, AF 11108867 (MOS 213); and JAN MODIT, Special Agent of Office of Special Investigations, Walker AFB, Roswell, New Mexico, were interviewed on 30 January 1949 and the following facts obtained: On 30 January 1949 at 1755 hours, a blue-green light resembling a flare was observed travelling on a horizontal line. This light came out of the North headed South at an estimated altitude of 2,000 feet, moving slowly, and disappeared in the vicinity of SE Walker Air Force Base. To some observers, this phenomena disappeared in its entirety while other state-ments mentioned a disappearance as a disintegration into a shower of smaller lighted fragments, such as a shower of sparks. The only sound accompanying this object was heard by Sgt McCRARY, who described it as a high pitched whining noise similar to that of a blowtorch. All of these observers sighted this light from a position West of it while facing East.  
5. Obtaining the services of an engineer's transit, the follow-ing information was secured by making a reading from points of observa-tion:  
First observed at 52° magnetic.  
Last observed at 373° magnetic.  
Elevation of 22°.  
-2- UNCLASSIFIED 246  ",0.020167427701674276
28992561,"
or
PRIORITY
ZNR
13272
FM JAME CONNALLY AFL TEY
or 1/2 4E
EUT AFE COLO
N
CITY AF: OKLA
AJEDSO/ATIO
OHTO
U.A.
RJEZHO/OSAF WASK
DC
DT
UNCLA:
FOR
AFCIN).
SAFOT).
PARA 15A, AFR 200-2. (+) ROUND. (7) PIMKEAD. (3)
K4)
ONE. (5) . (6) NONE. (1) (8) NONF.
PARA 155
(1)
OBTERVER
MOT
LOCATION OF
7)
3.0
(3).10 DEG
(i)
ERRATIC,
FOUR
AN
COURS E
(5)
FADED,
T
6
8
TO
PARA
(1)
EYE.
3
N/A.
(1)
1537157.
(7)
NICHT.
DEG
FIR",nan,1.0
28997278,"
NAVAL MESSAGE
UNCLASSIFIED
25
NAVY DEPARTMENT
PRECEDENCE
(ACTION)
RELEASED BY
DRAFTED BY
EXT. NO.
PRIORITY
DOTORITY
(INFO)
AFIN : 28368 (14 May 62) S/cgd
AF DIST: CIN-14
P 140815Z
OOP--2
FM USS FORSTER
OOP-CP-1
SAFS-3
TO USAF PAC
DIA-7
INFO CNO
(27)
CINCPACFLT
COMHAWSEAFRON
CTF 8
CTG 8.3
CTU 8.3.7
COMDESFLOT FIVE
- COMCORTRON FIVE
UNCLAS
A. CINCPACFLT INST 03561.34 NOTAL
B, CINCPACFLT INST 3820.3 NOTAL
1. UFO. IN ACCORDANCE ENCL 1 REF B FOLLOWING REPORTED.
A ROUND B. PEA. SIZE OF FIRST MAGNITUDE STAR. SOLID GLOW NO
TAIL. C. ORANGISH WHITE WITH YELLOW CAST D. ONE
2. A. FIRST ALLED TO ATTENTION BY MOVEMENT IN RELATION TO STARS.
E. 50 DEGREES BEARING O IOT. C. 52 DEGREES BEARING-O7OT. D. CO URSE SOUTH
SOUTH EAST. E. DESAPPEARED BEHIND CLOUDS. F. IN VIEW FULL MINUTE.
3. A. SIGHTED VISUALLY B. NO OPTICAL AIRDS
4. A. SIGHTED 140710Z 3. MOONLIGHT NIGHT SKY SIX TENTHS CLOUD COVERAGE.
C. BRIDGE OF SHIP 05-2 1N 157-28W 5. SIGHTED BY 00D, BOATSWAIN, OF WATCH,
LOOKOUT AND ENTIRE BRIDGE WATCH. OOD AND SEVERAL WATCH STANDERS
HAVE PREVIOUSLY SIGHTED CONFIRMED SATELLITES, COMPLETELY RELIABLE.
NO AIRCRAFT CONTACTS ON RADAR AT TIME OF SIGHTING.
-
92......000
In-
SECNAV UNSECNAV ASTSECNAV (R&D) 00 09 093 09M 09D 03 33.34.35 05 05
07 72 76 94 IP NAVAIDE FLAGPLOT BFR CMC JCS CSA CSAF CIA NIC COGARD
-
CONTROL NO.
CIRCUIT NO. PAGE OF PAGES TIME OF RECEIPT
DATE TIME GROUP
56582/JF/LT/3
B043
1
1
1206Z 14 MAY
1408152 MAY 62
UNSLASSIFIED","NAVAL MESSAGE  
UNCLASSIFIED  
  
NAVY DEPARTMENT  
PRECEDENCE  
(ACTION)  
RELEASED BY  
DRAFTED BY  
EXT. NO.  
PRIORITY  
PRIORITY  
(INFO)  
AFIN: 28368 (14 May 62) S/cgd  
AF DIST: CIN-14  
P 140815Z  
OOP--2  
FM USS FORSTER  
OOP-CP-1  
SAFS-3  
TO USAF PAC  
DIA-7  
INFO CNO  
(27)  
CINCPACFLT  
COMHAWSEAFRON  
CTF 8  
CTG 8.3  
CTU 8.3.7  
COMDESFLOT FIVE  
COMCORTRON FIVE  
UNCLAS  
A. CINCPACFLT INST 03561.34 NOTAL  
B. CINCPACFLT INST 3820.3 NOTAL  
1. UFO. IN ACCORDANCE ENCL 1 REF B FOLLOWING REPORTED.  
A. ROUND B. SIZE OF FIRST MAGNITUDE STAR. SOLID GLOW NO TAIL.  
C. ORANGISH WHITE WITH YELLOW CAST. D. ONE.  
2. A. FIRST ALLED TO ATTENTION BY MOVEMENT IN RELATION TO STARS.  
E. 50 DEGREES BEARING 010T. C. 52 DEGREES BEARING 070T. D. COURSE SOUTH SOUTH EAST. E. DISAPPEARED BEHIND CLOUDS. F. IN VIEW FULL MINUTE.  
3. A. SIGHTED VISUALLY B. NO OPTICAL AIRDS.  
4. A. SIGHTED 140710Z B. MOONLIGHT NIGHT SKY SIX TENTHS CLOUD COVERAGE. C. BRIDGE OF SHIP 05-21N 157-28W 5. SIGHTED BY OOD, BOATSWAIN, OF WATCH, LOOKOUT AND ENTIRE BRIDGE WATCH. OOD AND SEVERAL WATCH STANDERS HAVE PREVIOUSLY SIGHTED CONFIRMED SATELLITES, COMPLETELY RELIABLE. NO AIRCRAFT CONTACTS ON RADAR AT TIME OF SIGHTING.  
-  
92......OOG  
  
SECNAV UNSECNAV ASTSECNAV (R&D) 00 09 09B 09M 09D 03 33 34 35 05 06  
07 72 76 94 IP NAVAIDE FLAGPLOT BFR CMC JCS CSA CSAF CIA NIC COGARD  
-  
CONTROL NO.  
CIRCUIT NO. PAGE OF PAGES TIME OF RECEIPT  
DATE TIME GROUP  
56582/JF/LT/3  
B043  
1  
1  
1206Z 14 MAY  
140815Z 14 MAY 62  
UNCLASSIFIED",0.03347280334728033
29000562,"
July 6, 1964
Dear Mr.
This is in reply to your recent inquiry
concerning an Unidentified Flying Object you
observed in April 1963. As a matter of general
policy, the Air Force does not send evaluations
of sightings unless specifically requested at the
time the report is forwarded.
The information in the form you furnished was
not comprehensive enough to enable our project
office to evaluate the sighting. Portions of the
data requested were missing such as the direction
and duration of the sighting. Also, the speed
estimated at 500 mph is inconsistent with motion
ascribed to the object.
Your report is now carried in our files as
""Conflicting Data.' No indication is presented in
the form that this was not a misinterpreted con-
ventional object or a natural phenomena.
Sincerely,
MASTON M. JACKS
Major, USAF
Public Information Division
Office of Information
Street
Joliet, Illinois","July 6, 1964  
Dear Mr. ǂredactedǂ 
This is in reply to your recent inquiry concerning an Unidentified Flying Object you observed in April 1963. As a matter of general policy, the Air Force does not send evaluations of sightings unless specifically requested at the time the report is forwarded.  
The information in the form you furnished was not comprehensive enough to enable our project office to evaluate the sighting. Portions of the data requested were missing such as the direction and duration of the sighting. Also, the speed estimated at 500 mph is inconsistent with motion ascribed to the object.  
Your report is now carried in our files as ""Conflicting Data."" No indication is presented in the form that this was not a misinterpreted conventional object or a natural phenomenon.  
Sincerely,  
MASTON M. JACKS  
Major, USAF  
Public Information Division  
Office of Information  

ǂredactedǂ
Street  
Joliet, Illinois  ",0.00563063063063063
28992462,"
U.S. AIR FORCE TECHNICAL INFORMATION SHEET
This questionnaire has been prepared so that you can give the U.S. Air Force as much
information as possible concerning the unidentified aerial phenomenon that you have observed.
Please try to answer as many questions as you possibly can. The information that you give will
be used for research purposes, and will be regarded as confidential material. Your name will not
be used in connection with any statements, conclusions, or publications without your permission.
We request this personal information so that, if it 1s deemed necessary, we may contact you for
further details.
1. When did you see the object?
2. Time of day: 01
15
Hour
Minutes
If
may
61
Day
Month
Year
(Circle One):
A.M. or P.M.
3. Time Zone:
(Circle One);
a.
Eastern
(Circle One): a. Daylight Saving
b. Central
b. Standard
c. Mountain
d. Pacific
e. Other
4. Where were you when you saw the object?
Centerville
ohio
Nearast Postal Address
City or Town
State or Country
Additional remarks:
5. How long was object in sight?
Hours
Minutes
Seconds
5.1 How was time in sight determined?
a. Certain
c. Not very sure
b. Fairly certain
d. Just a guess
6. What was the condition of the sky?
DAY
NIGHT
a. Bright
a. Bright
b. Cloudy
5. Cloudy
7. IF you saw the object during DAYLIGHT, where was the SUN located as you looked at the object?
(Circle One): a. In front of you
d. To your left
b. in back of you
e. Overhead
c. To your right
f. Don't remember
ATIC
FORM
FEB 60
164
This form supersedes ATIC 164, 13 Oct 54.","U.S. AIR FORCE TECHNICAL INFORMATION SHEET  
This questionnaire has been prepared so that you can give the U.S. Air Force as much information as possible concerning the unidentified aerial phenomenon that you have observed. Please try to answer as many questions as you possibly can. The information that you give will be used for research purposes, and will be regarded as confidential material. Your name will not be used in connection with any statements, conclusions, or publications without your permission. We request this personal information so that, if it is deemed necessary, we may contact you for further details.  

1. When did you see the object?
11
May 61
   Day
   Month
   Year   
2. Time of day:  01 15
   -Hour
    Minutes  
   (Circle One): ʘA.M.ʘ or P.M.  
   
3. Time Zone: (Circle One):
   ʘa.ʘ Eastern
   b. Central
   c. Mountain
   d. Pacific
   e. Other  
(Circle One): a. Daylight Saving
b. ʘStandardʘ

4. Where were you when you saw the object?
Centerville Ohio  
   -Nearest Postal Address  
    City or Town  
    State or Country  
    Additional remarks:  

5. How long was the object in sight?  
    Hours  
    Minutes  
    Seconds  
5.1 How was time in sight determined?  
   a. Certain  
   b. Fairly certain  
   c. Not very sure  
   d. Just a guess  

6. What was the condition of the sky?  
   DAY  
   a. Bright  
   b. Cloudy  
   NIGHT  
   a. Bright  
   b. Cloudy  

7. IF you saw the object during DAYLIGHT, where was the SUN located as you looked at the object? (Circle One):  
   a. In front of you  
   b. In back of you  
   c. To your right  
   d. To your left  
   e. Overhead  
   f. Don't remember  

ATIC FORM  
FEB 60  
164  
This form supersedes ATIC 164, 13 Oct 54.",0.14622950819672131
